VarName	Date	Piece_weight	Screw_speed	Holding_pressure	Backpressure	Barrel_temp_zone1	Barrel_temp_zone2	Barrel_temp_zone3	Barrel_temp_zone4	Mould_temperature	Extraction_temperature	Cooling_time	Holding_time	Cycle_time	Sinks	Energy_consumption_pumps	Energy_consumption_heating	total_energy_consumption	Schrinkage
971	2021-04-18 07:43:48	82.87	150.0	47.8	2.4	186.0	193.1	198.4	219.8	51.3	78.2	40.2	2.1	44.3	1	7.06	6.31	13.4	1.4
972	2021-04-18 07:43:51	83.37	150.0	43.7	1.9	188.9	193.8	200.3	213.0	46.1	75.4	38.5	3.1	43.6	0	6.46	6.11	12.6	1.0
973	2021-04-18 07:43:54	82.81	150.0	46.8	1.9	170.8	190.3	200.0	227.4	46.7	72.0	42.6	3.3	47.9	0	6.91	6.53	13.4	1.0
974	2021-04-18 07:43:57	82.83	150.0	49.5	1.8	173.7	189.9	200.0	219.8	53.2	81.8	38.9	3.5	44.4	0	7.31	6.31	13.6	0.9
975	2021-04-18 07:44:00	82.99	150.0	47.9	1.8	179.3	191.5	199.8	226.2	50.4	75.6	42.2	2.3	46.5	1	7.07	6.49	13.6	1.3
976	2021-04-18 07:44:03	82.94	149.9	47.7	2.1	178.6	190.6	199.3	218.3	53.1	78.2	41.2	3.9	47.1	0	7.05	6.26	13.3	0.7
977	2021-04-18 07:44:06	82.94	150.2	44.5	1.9	171.7	187.5	200.5	217.0	52.0	78.4	40.2	3.6	45.8	0	6.57	6.23	12.8	0.8
978	2021-04-18 07:44:09	82.93	150.1	47.0	2.1	185.3	188.4	198.9	221.3	54.2	83.5	38.5	2.9	43.4	0	6.95	6.35	13.3	1.1
979	2021-04-18 07:44:12	83.01	150.0	44.7	1.9	180.5	189.0	201.4	220.6	55.0	81.8	39.9	0.9	42.8	1	6.6	6.33	12.9	1.9
980	2021-04-18 07:44:15	83.37	149.9	47.1	2.2	170.1	189.9	200.0	222.2	49.6	76.2	40.9	4.7	47.6	0	6.96	6.38	13.3	0.4
981	2021-04-18 07:44:18	83.19	150.0	44.5	1.8	178.8	190.8	198.4	224.4	53.0	79.9	40.5	2.5	45.0	1	6.57	6.44	13.0	1.2
982	2021-04-18 07:44:21	83.3	150.0	47.0	2.4	181.3	185.3	200.6	221.0	60.7	87.8	39.2	4.4	45.6	0	6.94	6.34	13.3	0.5
983	2021-04-18 07:44:24	82.55	149.9	44.3	2.0	188.5	194.1	198.5	221.7	43.8	71.9	40.4	3.6	46.0	0	6.55	6.36	12.9	0.8
984	2021-04-18 07:44:27	83.2	150.1	45.7	2.2	173.7	196.3	200.6	225.9	61.4	90.1	38.6	2.5	43.0	1	6.75	6.48	13.2	1.3
985	2021-04-18 07:44:30	82.56	150.0	45.0	2.5	178.1	189.8	199.3	223.0	46.6	75.2	40.0	3.1	45.1	0	6.65	6.4	13.0	1.0
986	2021-04-18 07:44:33	82.71	149.9	44.0	2.4	180.3	190.5	200.9	218.4	52.8	82.1	38.3	2.6	42.9	1	6.5	6.27	12.8	1.2
987	2021-04-18 07:44:36	83.07	150.0	44.2	1.8	180.3	191.6	198.6	220.6	55.3	82.3	39.8	3.6	45.3	0	6.53	6.33	12.9	0.8
988	2021-04-18 07:44:39	83.06	149.9	46.9	1.9	180.0	186.0	199.1	222.3	53.1	80.7	39.8	3.6	45.5	0	6.93	6.38	13.3	0.8
989	2021-04-18 07:44:42	83.03	150.0	47.1	2.0	174.4	193.0	200.9	223.4	63.9	91.8	38.5	4.8	45.3	0	6.95	6.41	13.4	0.4
990	2021-04-18 07:44:45	82.94	150.0	42.3	1.9	176.2	190.2	199.8	223.3	55.5	83.9	39.1	3.3	44.4	0	6.25	6.41	12.7	0.9
991	2021-04-18 07:44:48	83.22	150.1	47.3	2.1	182.0	188.7	199.3	218.7	52.7	78.0	41.0	1.3	44.3	1	6.98	6.27	13.3	1.7
992	2021-04-18 07:44:51	83.19	150.0	44.4	1.8	182.6	191.4	200.1	224.4	48.8	73.9	42.3	3.2	47.5	0	6.56	6.44	13.0	1.0
993	2021-04-18 07:44:54	83.03	149.9	41.8	2.0	177.4	188.7	199.8	220.4	58.6	87.2	38.4	3.8	44.1	0	6.17	6.32	12.5	0.8
994	2021-04-18 07:44:57	82.79	149.8	43.9	2.0	184.2	188.6	200.8	218.1	50.2	80.2	38.1	3.4	43.5	0	6.48	6.26	12.7	0.9
995	2021-04-18 07:45:00	82.75	150.0	44.8	2.0	189.7	186.9	200.4	215.5	39.6	68.5	39.7	3.9	45.6	0	6.61	6.18	12.8	0.7
996	2021-04-18 07:45:03	83.16	150.0	42.9	2.5	175.6	192.3	200.8	213.9	60.4	87.7	38.2	3.2	43.4	0	6.34	6.14	12.5	1.0
997	2021-04-18 07:45:06	83.13	150.0	45.2	2.1	172.9	188.6	199.9	225.7	55.1	80.6	41.4	1.3	44.7	1	6.68	6.48	13.2	1.7
998	2021-04-18 07:45:09	83.0	149.9	48.2	2.4	181.5	192.3	198.5	219.0	41.4	71.4	39.2	2.9	44.1	0	7.12	6.28	13.4	1.1
999	2021-04-18 07:45:12	83.08	150.0	43.5	2.2	181.5	191.1	201.1	220.3	57.9	87.8	37.6	5.0	44.6	0	6.43	6.32	12.7	0.3
1000	2021-04-18 07:45:15	82.86	150.0	46.7	2.0	183.2	186.5	198.2	217.2	44.0	72.8	39.4	2.6	44.0	1	6.89	6.23	13.1	1.2
